species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,bill_length_mm_outlier,bill_depth_mm_outlier,flipper_length_mm_outlier,body_mass_g_outlier,is_any_outlier,body_mass_kg,bill_area_mm2,bill_ratio,flipper_mass_ratio,cluster,PC1,PC2
Gentoo,Biscoe,49.4,15.8,216.0,4925.0,Male,False,False,False,False,False,4.925,780.52,3.1265822784810124,43.85786802030457,1,1.6178805887873973,0.18328301322824267
Gentoo,Biscoe,46.9,14.6,222.0,4875.0,Female,False,False,False,False,False,4.875,684.74,3.212328767123288,45.53846153846154,1,1.9595602762733797,-0.5629891092149641
Gentoo,Biscoe,48.4,14.4,203.0,4625.0,Female,False,False,False,False,False,4.625,696.96,3.3611111111111107,43.891891891891895,1,1.2700258162677907,-0.5071137217900886
Gentoo,Biscoe,51.1,16.5,225.0,5250.0,Male,False,False,False,False,False,5.25,843.15,3.096969696969697,42.85714285714285,1,2.031005607004272,0.6800191506363434
Gentoo,Biscoe,48.5,15.0,219.0,4850.0,Female,False,False,False,False,False,4.85,727.5,3.2333333333333334,45.154639175257735,1,1.876325300528318,-0.22410414218739758
Gentoo,Biscoe,55.9,17.0,228.0,5600.0,Male,False,False,False,False,False,5.6,950.3,3.288235294117647,40.71428571428572,1,2.5282058561247673,1.4595740319693118
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,Female,False,False,False,False,False,4.975,731.6,3.045161290322581,43.21608040201005,1,1.4261003467567075,-0.20016651413826644
Gentoo,Biscoe,49.1,15.0,228.0,5500.0,Male,False,False,False,False,False,5.5,736.5,3.273333333333333,41.45454545454545,1,2.360451658678231,-0.12837794097041766
Gentoo,Biscoe,47.3,13.8,216.0,4725.0,Unknown,False,False,False,False,False,4.725,652.74,3.4275362318840576,45.71428571428572,1,1.9264247917196369,-0.8363609164399348
Gentoo,Biscoe,46.8,16.1,215.0,5500.0,Male,False,False,False,False,False,5.5,753.48,2.9068322981366457,39.09090909090909,1,1.2291567981344518,-0.018817438337749424
Gentoo,Biscoe,41.7,14.7,210.0,4700.0,Female,False,False,False,False,False,4.7,612.99,2.8367346938775517,44.680851063829785,1,0.8420941714929014,-1.1843711529935583
Gentoo,Biscoe,53.4,15.8,219.0,5500.0,Male,False,False,False,False,False,5.5,843.72,3.3797468354430378,39.81818181818182,1,2.164348365214535,0.6746748457825337
Gentoo,Biscoe,43.3,14.0,208.0,4575.0,Female,False,False,False,False,False,4.575,606.1999999999999,3.0928571428571425,45.46448087431694,1,1.0926421176446064,-1.2640565309817253
Gentoo,Biscoe,48.1,15.1,209.0,5500.0,Male,False,False,False,False,False,5.5,726.3100000000001,3.185430463576159,38.0,1,1.3393632284314752,-0.2599362070334907
Gentoo,Biscoe,50.5,15.2,216.0,5000.0,Female,False,False,False,False,False,5.0,767.5999999999999,3.322368421052632,43.2,1,1.8857621970405343,0.08657556089370114
Gentoo,Biscoe,49.8,15.9,229.0,5950.0,Male,False,False,False,False,False,5.95,791.8199999999999,3.132075471698113,38.48739495798319,1,2.243814258380995,0.30341239675007503
Gentoo,Biscoe,43.5,15.2,213.0,4650.0,Female,False,False,False,False,False,4.65,661.1999999999999,2.861842105263158,45.80645161290322,1,1.0352741650524757,-0.7675660865147725
Gentoo,Biscoe,51.5,16.3,230.0,5500.0,Male,False,False,False,False,False,5.5,839.45,3.159509202453988,41.81818181818182,1,2.3588565387269544,0.6646895746044003
Gentoo,Biscoe,46.2,14.1,217.0,4375.0,Female,False,False,False,False,False,4.375,651.4200000000001,3.276595744680851,49.6,1,1.783782752633315,-0.8519361854130258
Gentoo,Biscoe,55.1,16.0,230.0,5850.0,Male,False,False,False,False,False,5.85,881.6,3.44375,39.31623931623932,1,2.8018846026737925,0.9851314935388817
Gentoo,Biscoe,44.5,15.7,217.0,4875.0,Unknown,False,False,False,False,False,4.875,698.65,2.8343949044585988,44.51282051282051,1,1.194417902355552,-0.4449191664141967
Gentoo,Biscoe,48.8,16.2,222.0,6000.0,Male,False,False,False,False,False,6.0,790.56,3.0123456790123457,37.0,1,1.7350197326687222,0.27932768760888416
Gentoo,Biscoe,47.2,13.7,214.0,4925.0,Female,False,False,False,False,False,4.925,646.64,3.445255474452555,43.45177664974619,1,1.8482870785060228,-0.8918888050643962
Gentoo,Biscoe,44.45,17.3,197.0,4050.0,Unknown,False,False,False,False,False,4.05,768.9850000000001,2.569364161849711,48.641975308641975,2,-0.1684520452253233,0.1101074990963381
Gentoo,Biscoe,46.8,14.3,215.0,4850.0,Female,False,False,False,False,False,4.85,669.24,3.2727272727272725,44.3298969072165,1,1.698379341776848,-0.7079645916809744
Gentoo,Biscoe,50.4,15.7,222.0,5750.0,Male,False,False,False,False,False,5.75,791.28,3.210191082802548,38.60869565217392,1,2.0275034644241012,0.28136449071355274
Gentoo,Biscoe,45.2,14.8,212.0,5200.0,Female,False,False,False,False,False,5.2,668.96,3.054054054054054,40.76923076923077,1,1.264788174342227,-0.7177268075343564
Gentoo,Biscoe,49.9,16.1,213.0,5400.0,Male,False,False,False,False,False,5.4,803.3900000000001,3.0993788819875774,39.44444444444444,1,1.4492394384279086,0.350873761845763
